arm,window_px,jitter_prompts,offset_px,direction,n,mean_abs_error_source_px,mean_gt_area_source_px,mean_iou,iou_ge_0_5_rate,zero_iou_rate,zero_prediction_rate
foldC_window512,512,True,0,none,17,103.05882352941177,381.1764705882353,0.7573742941176471,1.0,0.0,0.0
